Subject,Session,Age,Speaker,Child.Gender,SES,Length,Utterances,Utterances.with.Letters,Letter.name,Letter.shape,Letter.sound,Spelling,Child.name,Other.name,Names,Letter.Teaching,Not.Letter.Teaching,Age.KG1,WJ.KG1,EL.KG1,SM.KG1,Age.KG3,WJ.KG3,EL.KG3,SM.KG3,KG3.PropCorr,KG3.distMean
108,4,2.18,1,1,-1.01361,88.33,1763,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,5,2.51,1,1,-1.01361,90.01,1836,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,6,2.85,1,1,-1.01361,90,1442,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,7,3.18,1,1,-1.01361,90,2868,3,3,0,0,0,0,0,0,0,3,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,8,3.54,1,1,-1.01361,90.04,1782,4,1,0,0,3,3,0,3,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,9,3.86,1,1,-1.01361,93.03,1657,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,10,4.27,1,1,-1.01361,80,1613,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,11,4.44,1,1,-1.01361,90,2660,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,12,4.95,1,1,-1.01361,90,1192,13,11,1,0,1,0,1,1,0,8,NA,NA,NA,NA,607,99,6,8,0.2,1.64
109,1,1.2,1,0,-0.02203,86,4,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,2,1.49,1,0,-0.02203,90.04,6,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,3,1.83,1,0,-0.02203,89.08,3,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,4,2.22,1,0,-0.02203,90.05,57,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,5,2.54,1,0,-0.02203,90.01,447,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,6,2.83,1,0,-0.02203,89.56,508,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,7,3.21,1,0,-0.02203,90,1800,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,8,3.5,1,0,-0.02203,90.02,1582,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,9,3.85,1,0,-0.02203,89.58,2796,0,0,0,0,0,0,0,0,0,0,510,97,9,7,609,107,12,10,0.5,1.02
109,10,4.17,1,0,-0.02203,90,2959,1,1,0,0,0,0,0,0,0,1,510,97,9,7,609,107,12,10,0.5,1.02
109,11,4.51,1,0,-0.02203,88,1346,10,10,1,0,0,0,0,0,10,0,510,97,9,7,609,107,12,10,0.5,1.02
109,12,4.9,1,0,-0.02203,90,2160,1,1,0,0,0,0,0,0,0,1,510,97,9,7,609,107,12,10,0.5,1.02
119,1,1.16,1,1,1.26871,90.06,7,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
119,2,1.5,1,1,1.26871,90.19,92,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
119,3,1.81,1,1,1.26871,90.03,357,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
119,4,2.17,1,1,1.26871,90,1004,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
119,5,2.51,1,1,1.26871,90.03,1326,2,2,0,0,0,0,0,0,0,1,505,133,8,13,602,133,11,12,0.9,0.1
119,6,2.84,1,1,1.26871,71.56,1314,2,2,0,0,0,0,0,0,2,0,505,133,8,13,602,133,11,12,0.9,0.1
119,7,3.26,1,1,1.26871,89.22,1762,9,9,0,0,8,0,1,1,0,9,505,133,8,13,602,133,11,12,0.9,0.1
119,8,3.53,1,1,1.26871,90.06,1346,4,4,0,0,0,0,0,0,1,2,505,133,8,13,602,133,11,12,0.9,0.1
119,9,3.88,1,1,1.26871,90,2212,1,1,1,0,0,0,0,0,1,0,505,133,8,13,602,133,11,12,0.9,0.1
119,10,4.2,1,1,1.26871,90,1808,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
119,11,4.56,1,1,1.26871,90,2067,2,2,0,0,0,0,0,0,0,2,505,133,8,13,602,133,11,12,0.9,0.1
119,12,4.89,1,1,1.26871,90,2348,0,0,0,0,0,0,0,0,0,0,505,133,8,13,602,133,11,12,0.9,0.1
125,1,1.23,1,1,1.5039,89.47,7,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,2,1.55,1,1,1.5039,91.38,177,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,3,1.84,1,1,1.5039,89.46,441,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,4,2.22,1,1,1.5039,90.07,1163,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,5,2.51,1,1,1.5039,90.06,1874,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,6,2.87,1,1,1.5039,90,2437,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,7,3.21,1,1,1.5039,90,1598,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,8,3.53,1,1,1.5039,75.24,796,6,6,0,0,0,0,0,0,6,0,506,119,8,10,602,127,12,12,0.4,1.06
125,9,3.87,1,1,1.5039,90,922,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,10,4.18,1,1,1.5039,88,1858,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,11,4.57,1,1,1.5039,90,1819,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
125,12,4.84,1,1,1.5039,90,827,0,0,0,0,0,0,0,0,0,0,506,119,8,10,602,127,12,12,0.4,1.06
127,1,1.34,1,0,-0.02203,88,381,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,2,1.53,1,0,-0.02203,88.59,205,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,3,1.84,1,0,-0.02203,90,514,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,4,2.15,1,0,-0.02203,89.54,795,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,5,2.51,1,0,-0.02203,89.57,608,2,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,6,2.84,1,0,-0.02203,89.56,909,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,7,3.16,1,0,-0.02203,89.58,1689,45,39,0,6,35,0,33,33,0,38,508,137,12,10,602,143,13,12,0.5,0.88
127,8,3.51,1,0,-0.02203,90,1964,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,9,3.83,1,0,-0.02203,90,1071,6,5,0,1,0,0,0,0,0,5,508,137,12,10,602,143,13,12,0.5,0.88
127,10,4.18,1,0,-0.02203,97,2064,12,11,0,1,11,0,0,0,0,11,508,137,12,10,602,143,13,12,0.5,0.88
127,11,4.52,1,0,-0.02203,90,1495,0,0,0,0,0,0,0,0,0,0,508,137,12,10,602,143,13,12,0.5,0.88
127,12,4.9,1,0,-0.02203,90,1171,5,5,0,0,3,0,0,0,0,5,508,137,12,10,602,143,13,12,0.5,0.88
